"familia","sector","estado","canton","provincia","num_cer","total_horas","volumen_capacitados","total_ganacias","dia","mes","anio","total_cursos","prediction(total_cursos)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",15.0,90.0,15.0,3750.0,8.0,5.0,2019.0,1.0,1.0419312243023748
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",32.0,192.0,32.0,8000.0,4.0,7.0,2019.0,1.0,1.0821135210811983
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",16.0,96.0,16.0,4000.0,2.0,4.0,2019.0,1.0,1.1808227988434234
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",18.0,108.0,19.0,4500.0,18.0,6.0,2019.0,2.0,1.305523721882623
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",4.0,24.0,4.0,1000.0,5.0,12.0,2018.0,1.0,1.0594086399281375
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",10.0,60.0,10.0,2500.0,25.0,6.0,2019.0,1.0,1.0011492525803485
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",6.0,36.0,6.0,1500.0,12.0,4.0,2019.0,1.0,1.039875518220783
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",1.0,6.0,1.0,250.0,23.0,8.0,2019.0,1.0,0.998522799639745
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",10.0,60.0,10.0,2500.0,18.0,10.0,2018.0,1.0,0.9895555890319381
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","cuenca","azuay",12.0,72.0,12.0,3000.0,17.0,4.0,2019.0,1.0,1.0312843870918593
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",33.0,198.0,33.0,8250.0,2.0,9.0,2019.0,1.0,1.1084249977651845
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",52.0,312.0,52.0,13000.0,30.0,4.0,2019.0,1.0,1.1372656097140927
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",30.0,180.0,30.0,7500.0,3.0,10.0,2018.0,1.0,1.0180932975166863
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",33.0,198.0,33.0,8250.0,20.0,5.0,2019.0,1.0,0.9989604325932371
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",54.0,324.0,54.0,13500.0,30.0,1.0,2019.0,1.0,1.1777871151489174
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,250.0,5.0,2.0,2019.0,1.0,1.0251762571660246
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,250.0,26.0,3.0,2019.0,1.0,1.0119617457329904
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",39.0,234.0,39.0,9750.0,8.0,7.0,2019.0,1.0,1.0442150413186093
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",39.0,234.0,39.0,9750.0,25.0,3.0,2019.0,1.0,1.0252000469708813
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",55.0,330.0,55.0,13750.0,29.0,8.0,2018.0,1.0,1.321580027459647
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,250.0,27.0,4.0,2018.0,1.0,1.0547833706586127
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",16.0,96.0,16.0,4000.0,11.0,7.0,2018.0,1.0,1.0724670309185464
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",35.0,210.0,35.0,8750.0,13.0,6.0,2018.0,1.0,1.0611969623973048
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",22.0,132.0,22.0,5500.0,20.0,7.0,2019.0,1.0,1.0576667266371667
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",12.0,72.0,12.0,3000.0,2.0,9.0,2019.0,1.0,1.0568892466265831
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",5.0,30.0,7.0,1250.0,8.0,7.0,2021.0,3.0,2.19000914472774
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",7.0,42.0,7.0,1750.0,7.0,10.0,2019.0,1.0,0.9992992241253384
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",9.0,54.0,9.0,2250.0,31.0,8.0,2021.0,1.0,0.8117954640242582
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",2.0,12.0,3.0,500.0,23.0,6.0,2021.0,2.0,1.9811641969535438
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,18.0,4.0,2019.0,1.0,0.9859056740914847
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",12.0,72.0,12.0,3000.0,29.0,4.0,2019.0,1.0,1.0030845646760165
"actividades de enseñanza","enseñanza","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,2.0,12.0,2020.0,1.0,0.9872730761943993
"actividades de enseñanza","enseñanza","habilitado","riobamba","chimborazo",18.0,108.0,27.0,4500.0,11.0,1.0,2021.0,3.0,2.469018186411561
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",8.0,48.0,27.0,2000.0,11.0,1.0,2021.0,3.0,3.2681135845286216
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",8.0,48.0,8.0,2000.0,12.0,7.0,2021.0,1.0,0.9553989250670591
"vehículos, automotores, carrocerías y sus partes","comercio y reparación de vehículos automotores y motocicletas","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,19.0,3.0,2019.0,1.0,0.9482099116229827
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,16.0,11.0,2018.0,1.0,0.9907353823703895
"actividades de enseñanza","enseñanza","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,7.0,12.0,2020.0,1.0,0.9483952523823271
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",27.0,162.0,27.0,6750.0,10.0,5.0,2017.0,1.0,1.1041899097275953
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",8.0,48.0,8.0,2000.0,13.0,5.0,2019.0,1.0,0.974171148657974
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",11.0,66.0,11.0,2750.0,15.0,7.0,2019.0,1.0,0.958819250595611
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",12.0,72.0,12.0,3000.0,11.0,6.0,2018.0,1.0,0.9638977231892065
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",3.0,18.0,3.0,750.0,23.0,4.0,2018.0,1.0,1.0216135247149802
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",21.0,126.0,21.0,5250.0,3.0,12.0,2018.0,1.0,1.0066996090457403
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,7.0,3.0,2019.0,1.0,1.025462495677787
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",17.0,102.0,17.0,4250.0,25.0,2.0,2019.0,1.0,0.9060713822672577
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","riobamba","chimborazo",27.0,162.0,27.0,6750.0,16.0,7.0,2018.0,1.0,1.0662453828807381
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",2.0,12.0,5.0,500.0,16.0,4.0,2018.0,2.0,2.2539425120939294
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","riobamba","chimborazo",3.0,18.0,5.0,750.0,16.0,4.0,2018.0,2.0,2.2682154293706143
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",18.0,108.0,18.0,4500.0,20.0,8.0,2018.0,1.0,0.9087651603403382
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",1.0,6.0,3.0,250.0,5.0,2.0,2018.0,3.0,2.4071305692868217
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,5.0,7.0,2018.0,1.0,1.0539022231295556
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,2.0,3.0,2018.0,1.0,0.9710462063030016
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,22.0,9.0,2017.0,1.0,0.9858483722236295
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",2.0,12.0,2.0,500.0,20.0,3.0,2017.0,1.0,1.0669739255044286
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,20.0,12.0,2017.0,1.0,1.0435951749282006
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",2.0,12.0,2.0,500.0,8.0,6.0,2017.0,1.0,0.9546285137093244
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,24.0,5.0,2017.0,1.0,0.9761774216257644
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",12.0,72.0,12.0,3000.0,17.0,3.0,2017.0,1.0,1.1221945167616676
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",2.0,12.0,2.0,500.0,21.0,6.0,2017.0,1.0,0.9853315481667986
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","riobamba","chimborazo",9.0,54.0,9.0,2250.0,27.0,10.0,2016.0,1.0,0.8971207636100056
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",21.0,126.0,23.0,5250.0,21.0,3.0,2017.0,3.0,1.3784748633333246
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",11.0,66.0,11.0,2750.0,7.0,2.0,2017.0,1.0,1.13364987951529
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",5.0,30.0,8.0,1250.0,9.0,3.0,2017.0,2.0,2.3704035162062818
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",3.0,18.0,3.0,750.0,15.0,2.0,2017.0,1.0,1.1328967620519714
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",4.0,24.0,10.0,1000.0,16.0,2.0,2017.0,3.0,2.6928023170784607
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",5.0,30.0,10.0,1250.0,16.0,2.0,2017.0,3.0,2.790769713354096
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","riobamba","chimborazo",1.0,6.0,10.0,250.0,16.0,2.0,2017.0,3.0,2.601772726551574
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",1.0,6.0,2.0,250.0,17.0,4.0,2017.0,2.0,2.0458850907888726
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","riobamba","chimborazo",2.0,12.0,3.0,500.0,18.0,7.0,2017.0,2.0,1.8301802410878034
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",2.0,12.0,3.0,500.0,23.0,1.0,2018.0,2.0,1.8486893668249857
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,24.0,2.0,2017.0,1.0,1.067207491463635
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",7.0,42.0,10.0,1750.0,30.0,5.0,2017.0,2.0,2.0836656349188027
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","habilitado","riobamba","chimborazo",3.0,18.0,10.0,750.0,30.0,5.0,2017.0,2.0,2.432521535389683
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","riobamba","chimborazo",1.0,6.0,1.0,250.0,5.0,1.0,2018.0,1.0,1.1383158000152642
