"familia","sector","estado","canton","provincia","num_cer","total_horas","total_cursos","volumen_capacitados","total_ganacias","mes","anio","%_asistencia","prediction(%_asistencia)"
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,3.0,23.0,500.0,1.0,2021.0,0.0,4.7974731173079394E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4036511190583636E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",60.0,360.0,1.0,60.0,15000.0,9.0,2019.0,0.0,-0.006258261223342654
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,6.0,2019.0,0.0,-1.629202760815556E-5
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",1.0,6.0,4.0,18.0,250.0,1.0,2022.0,0.0,-2.116266368394886E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,5.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,8.0,2019.0,0.0,-5.028049969111768E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,5.0,2021.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,7.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,7.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",75.0,450.0,1.0,75.0,18750.0,5.0,2019.0,0.0,0.005105658549973757
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4036511190583636E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,5.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,9.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,9.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,5.0,2019.0,0.0,8.508676857932503E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",3.0,18.0,2.0,11.0,750.0,10.0,2021.0,0.0,6.337461776846371E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",19.0,114.0,1.0,19.0,4750.0,10.0,2019.0,0.0,2.254419599851511E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,5.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,4.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,6.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,5.0,2019.0,0.0,8.508676857932503E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,1.0,2021.0,0.0,-1.5615388598027007E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",34.0,204.0,2.0,35.0,8500.0,7.0,2019.0,0.0,-7.418972207758221E-4
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","quito","pichincha",1.0,6.0,2.0,35.0,250.0,7.0,2019.0,0.0,7.22059853772274E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,4.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,7.0,2019.0,0.0,8.508676857932503E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,6.0,2021.0,0.0,8.508676857932503E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","quito","pichincha",1.0,6.0,2.0,3.0,250.0,10.0,2021.0,0.0,3.857391330237565E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,5.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12.0,72.0,1.0,12.0,3000.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,4.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,8.0,2019.0,0.0,-1.629202760815556E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",10.0,60.0,2.0,11.0,2500.0,4.0,2022.0,0.0,5.228417459350434E-4
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,6.0,10.0,250.0,4.0,2022.0,0.0,-1.087186376891756E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,3.0,250.0,5.0,2022.0,0.0,2.3035747476374442E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",11.0,66.0,2.0,12.0,2750.0,5.0,2022.0,0.0,5.228417459350434E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,12.0,250.0,6.0,2022.0,0.0,2.847608509044088E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",9.0,54.0,4.0,12.0,2250.0,6.0,2022.0,0.0,3.1198689286871147E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",7.0,42.0,5.0,29.0,1750.0,6.0,2022.0,0.0,4.013102349220256E-4
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,5.0,29.0,250.0,6.0,2022.0,0.0,1.2845110818293821E-5
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,5.0,29.0,250.0,6.0,2022.0,0.0,-8.296197783712583E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,5.0,250.0,5.0,2021.0,0.0,3.169323992595176E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,3.0,6.0,500.0,1.0,2021.0,0.0,3.581791830968408E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,3.0,10.0,750.0,6.0,2021.0,0.0,5.073079602355259E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,4.0,250.0,6.0,2022.0,0.0,6.397984820783083E-6
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,2.0,11.0,750.0,3.0,2022.0,0.0,5.098073080646694E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,7.0,250.0,4.0,2021.0,0.0,3.856953317589191E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,3.0,250.0,4.0,2021.0,0.0,3.169323992595176E-4
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,3.0,8.0,500.0,3.0,2022.0,0.0,3.117177449369459E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",28.0,168.0,6.0,47.0,7000.0,4.0,2022.0,0.0,6.388876823721469E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,3.0,250.0,7.0,2022.0,0.0,2.3035747476374442E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,1.0,1.0,250.0,10.0,2021.0,0.0,2.620664583489864E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,1.0,2.0,500.0,3.0,2020.0,0.0,4.549413671541382E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,3.0,250.0,4.0,2022.0,0.0,3.0139861356000015E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",5.0,30.0,4.0,12.0,1250.0,10.0,2021.0,0.0,4.906701975799345E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,1.0,1.0,250.0,1.0,2020.0,0.0,9.740389551078383E-5
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,4.0,250.0,10.0,2020.0,0.0,1.1884283613179409E-4
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,3.0,250.0,1.0,2021.0,0.0,-1.2609302966231067E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,3.0,6.0,500.0,2.0,2022.0,0.0,3.581791830968408E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",3.0,18.0,4.0,7.0,750.0,7.0,2022.0,0.0,3.1198689286871147E-5
"actividades tipo servicios","reparación e instalación de maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,7.0,250.0,7.0,2022.0,0.0,-1.5398445880432203E-5
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,7.0,41.0,750.0,6.0,2022.0,0.0,9.711631897042512E-5
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,9.0,250.0,1.0,2021.0,0.0,-3.028594100689102E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,11.0,250.0,7.0,2021.0,0.0,2.847608509044088E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,5.0,250.0,4.0,2022.0,0.0,3.0139861356000015E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,22.0,250.0,9.0,2021.0,0.0,1.4459949598384387E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,5.0,250.0,6.0,2021.0,0.0,2.3035747476374442E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,3.0,18.0,750.0,7.0,2022.0,0.0,6.288717087429953E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,8.0,250.0,3.0,2021.0,0.0,2.553509530551796E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,4.0,19.0,500.0,12.0,2021.0,0.0,3.923000979015436E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,5.0,250.0,10.0,2020.0,0.0,2.3035747476374442E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,3.0,6.0,750.0,2.0,2022.0,0.0,3.581791830968408E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",3.0,18.0,3.0,14.0,750.0,5.0,2021.0,0.0,4.7836451942462506E-5
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",3.0,18.0,4.0,6.0,750.0,5.0,2022.0,0.0,3.1198689286871147E-5
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",8.0,48.0,3.0,19.0,2000.0,12.0,2021.0,0.0,4.0893786055713494E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,21.0,250.0,11.0,2021.0,0.0,3.9858011582945014E-4
"metalmecánica","reparación e instalación de maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,12.0,4.0,21.0,500.0,11.0,2021.0,0.0,1.232215235106972E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",9.0,54.0,4.0,30.0,2250.0,11.0,2021.0,0.0,6.044894625049759E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",14.0,84.0,4.0,25.0,3500.0,5.0,2022.0,0.0,8.713561638999502E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,1.0,1.0,250.0,11.0,2021.0,0.0,-2.4040891317067374E-5
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",16.0,96.0,4.0,39.0,4000.0,11.0,2021.0,0.0,6.876375095587585E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,5.0,250.0,5.0,2022.0,0.0,3.0139861356000015E-4
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,12.0,3.0,5.0,500.0,5.0,2022.0,0.0,4.7836451942462506E-5
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",12.0,72.0,8.0,37.0,3000.0,5.0,2022.0,0.0,7.97111165846704E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,12.0,8.0,37.0,500.0,5.0,2022.0,0.0,7.97111165846704E-6
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",3.0,18.0,3.0,6.0,750.0,6.0,2022.0,0.0,4.7836451942462506E-5
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","latacunga","cotopaxi",1.0,6.0,3.0,6.0,250.0,6.0,2022.0,0.0,2.3035747476374442E-5
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,3.0,250.0,7.0,2022.0,0.0,3.856953317589191E-5
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",3.0,18.0,4.0,26.0,750.0,12.0,2021.0,0.0,2.0974432047333753E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,3.0,250.0,2.0,2022.0,0.0,1.5226983642131504E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",1.0,6.0,2.0,7.0,250.0,7.0,2022.0,0.0,3.169323992595176E-4
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",17.0,102.0,4.0,55.0,4250.0,12.0,2021.0,0.0,-1.896086390032357E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",41.0,246.0,4.0,60.0,10250.0,12.0,2021.0,0.0,-0.013453177835911757
"actividades tipo servicios","enseñanza","habilitado","latacunga","cotopaxi",7.0,42.0,4.0,60.0,1750.0,12.0,2021.0,0.0,0.00154229785670319
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,12.0,4.0,60.0,500.0,12.0,2021.0,0.0,0.003304505787072376
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",2.0,12.0,4.0,7.0,500.0,12.0,2021.0,0.0,2.7073634939407416E-4
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","latacunga","cotopaxi",1.0,6.0,4.0,7.0,250.0,12.0,2021.0,0.0,-2.221246451468593E-4
"actividades de enseñanza","enseñanza","habilitado","latacunga","cotopaxi",8.0,48.0,6.0,57.0,2000.0,10.0,2021.0,0.0,-9.202981940588549E-4
