"familia","sector","estado","canton","provincia","total_cursos","volumen_capacitados","dia","mes","anio","total_ganacias","prediction(total_ganacias)"
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",3.0,6.0,30.0,9.0,2019.0,500.0,468.60730593607303
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",3.0,6.0,30.0,9.0,2019.0,500.0,468.60730593607303
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,88.0,30.0,10.0,2019.0,10000.0,3812.5
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,3.0,27.0,4.0,2021.0,250.0,369.9095022624434
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,1.0,6.0,7.0,2020.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,27.0,1.0,2022.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,24.0,11.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",4.0,11.0,19.0,11.0,2019.0,1250.0,579.7413793103449
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",4.0,11.0,19.0,11.0,2019.0,250.0,579.7413793103449
"servicios financieros","actividades jurídicas y de contabilidad","desconocido","quito","pichincha",4.0,11.0,19.0,11.0,2019.0,250.0,579.7413793103449
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",2.0,2.0,12.0,3.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,3.0,16.0,6.0,2021.0,250.0,369.9095022624434
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",3.0,3.0,12.0,9.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",3.0,3.0,12.0,9.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,18.0,2.0,2019.0,250.0,250.0
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","desconocido","quito","pichincha",6.0,10.0,6.0,1.0,2020.0,250.0,579.7413793103449
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,5.0,8.0,2020.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,4.0,9.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,27.0,1.0,2021.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,1.0,2.0,3.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,21.0,20.0,9.0,2019.0,5250.0,5250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,4.0,9.0,2019.0,250.0,250.0
"servicios financieros","actividades jurídicas y de contabilidad","desconocido","quito","pichincha",2.0,2.0,25.0,10.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,4.0,12.0,8.0,2019.0,1000.0,1000.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,2.0,14.0,10.0,2019.0,250.0,250.0
"servicios financieros","actividades jurídicas y de contabilidad","desconocido","quito","pichincha",2.0,2.0,14.0,10.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",1.0,1.0,7.0,8.0,2021.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,3.0,3.0,8.0,2020.0,750.0,750.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,2.0,31.0,12.0,2021.0,500.0,500.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,1.0,24.0,7.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",1.0,1.0,3.0,7.0,2021.0,250.0,250.0
"actividades de enseñanza","enseñanza","desconocido","quito","pichincha",2.0,3.0,20.0,3.0,2021.0,500.0,369.9095022624434
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,2.0,12.0,11.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,11.0,7.0,2022.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",2.0,3.0,4.0,2.0,2020.0,500.0,369.9095022624434
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,7.0,2.0,2020.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",3.0,5.0,17.0,6.0,2022.0,250.0,468.60730593607303
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",3.0,5.0,17.0,6.0,2022.0,750.0,468.60730593607303
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",2.0,2.0,10.0,2.0,2022.0,250.0,250.0
"actividades tipo servicios","enseñanza","habilitado","guayaquil","guayas",2.0,3.0,21.0,1.0,2022.0,250.0,369.9095022624434
"actividades comunitarias","actividades de atención en instituciones","habilitado","guayaquil","guayas",5.0,5.0,21.0,2.0,2022.0,250.0,468.60730593607303
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",5.0,5.0,21.0,2.0,2022.0,250.0,468.60730593607303
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,1.0,23.0,7.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",2.0,3.0,17.0,1.0,2022.0,250.0,369.9095022624434
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",2.0,5.0,24.0,1.0,2022.0,750.0,661.8421052631579
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,1.0,1.0,3.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,3.0,12.0,2021.0,250.0,250.0
"comercialización y venta de productos","comercio al por mayor, excepto el de vehículos automotores y motocicletas","habilitado","guayaquil","guayas",1.0,1.0,27.0,9.0,2018.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,1.0,7.0,11.0,2018.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,16.0,11.0,2021.0,250.0,250.0
"actividades tipo servicios","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,29.0,12.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,28.0,1.0,2022.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,2.0,21.0,5.0,2019.0,500.0,500.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,1.0,30.0,10.0,2018.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,41.0,5.0,9.0,2018.0,10250.0,10250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,5.0,28.0,5.0,2019.0,1250.0,1250.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,18.0,6.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,6.0,8.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,34.0,11.0,9.0,2018.0,8500.0,8500.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,24.0,9.0,2018.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayaquil","guayas",1.0,1.0,11.0,1.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,1.0,5.0,10.0,2018.0,250.0,250.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,2.0,23.0,11.0,2018.0,500.0,500.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",1.0,27.0,3.0,9.0,2018.0,6750.0,6750.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","guayaquil","guayas",2.0,2.0,14.0,2.0,2020.0,250.0,250.0
"actividades comunitarias","actividades creativas, artísticas y de entretenimiento","habilitado","guayaquil","guayas",2.0,22.0,25.0,8.0,2018.0,250.0,875.0
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,8.0,8.0,2019.0,250.0,250.0
"actividades tipo servicios","enseñanza","habilitado","guayaquil","guayas",1.0,1.0,11.0,1.0,2020.0,250.0,250.0
"comercialización y venta de productos","comercio al por menor, excepto el de vehículos automotores y motocicletas","habilitado","guayaquil","guayas",1.0,1.0,20.0,4.0,2017.0,250.0,250.0
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",3.0,6.0,17.0,2.0,2022.0,250.0,468.60730593607303
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,2.0,23.0,5.0,2022.0,500.0,500.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,2.0,11.0,7.0,2022.0,250.0,250.0
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,6.0,24.0,6.0,2022.0,500.0,661.8421052631579
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,2.0,6.0,8.0,2021.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,3.0,16.0,9.0,2021.0,500.0,369.9095022624434
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",2.0,7.0,20.0,4.0,2021.0,250.0,976.3681592039801
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,32.0,2.0,9.0,2019.0,8000.0,8000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,7.0,23.0,9.0,2019.0,1750.0,1750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,3.0,26.0,12.0,2019.0,750.0,750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,16.0,1.0,10.0,2019.0,4000.0,4000.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",3.0,9.0,10.0,2.0,2022.0,500.0,468.60730593607303
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,7.0,10.0,12.0,2020.0,500.0,976.3681592039801
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",3.0,6.0,16.0,7.0,2022.0,250.0,468.60730593607303
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,6.0,16.0,7.0,2022.0,250.0,468.60730593607303
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",3.0,6.0,20.0,4.0,2022.0,250.0,468.60730593607303
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",3.0,5.0,29.0,4.0,2022.0,500.0,468.60730593607303
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,7.0,29.0,7.0,2022.0,250.0,976.3681592039801
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",3.0,3.0,1.0,2.0,2022.0,250.0,250.0
"construcción","construcción de edificios","habilitado","quito","pichincha",3.0,13.0,4.0,2.0,2021.0,750.0,883.3333333333334
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,1.0,6.0,3.0,2020.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,3.0,7.0,4.0,2021.0,500.0,369.9095022624434
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,7.0,10.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,2.0,9.0,4.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,10.0,10.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,7.0,12.0,12.0,2019.0,1750.0,1750.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",5.0,6.0,13.0,4.0,2021.0,250.0,468.60730593607303
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",2.0,12.0,15.0,7.0,2022.0,250.0,1440.406976744186
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","quito","pichincha",4.0,11.0,16.0,7.0,2021.0,750.0,579.7413793103449
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,8.0,18.0,6.0,2021.0,250.0,976.3681592039801
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",2.0,2.0,20.0,5.0,2022.0,250.0,250.0
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",3.0,7.0,20.0,9.0,2021.0,250.0,468.60730593607303
