"area_familia","modalidad","fecha","canton","provincia","id_fact_oc_cp","id_razon_social","id_fecha","dia","tipo","especialidad_sector","curso_perfil","razon_social","estado","tipo_razon_social","fecha_resolucion","id_curso_perfil","carga_horaria","costo","mes","anio","num_cap_cer","total_ganancias","prediction(total_horas)"
"administración y legislación","presencial","31-12-2021","quito","pichincha",723.0,1929.0,6.0,31.0,"curso","administración general","planificación estratégica con indicadores de gestión","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",318.0,16.0,110.0139682539682,12.0,2021.0,69.59102674719585,32518.159058849335,1264.0
"procesos industriales","presencial","31-12-2021","quito","pichincha",724.0,1929.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","sistema de gestión de seguridad y salud laboral","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",319.0,16.0,528.8,12.0,2021.0,69.59102674719585,32518.159058849335,1512.0
"administración y legislación","presencial","31-12-2019","quito","pichincha",1169.0,1929.0,4.0,31.0,"curso","gestión del talento humano","liderazgo y gerencia para ejecutivos","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",314.0,12.0,82.51047619047614,12.0,2019.0,69.59102674719585,32518.159058849335,876.0
"transporte y logística","presencial","31-12-2019","quito","pichincha",1170.0,1929.0,4.0,31.0,"curso","manejo integral de bodegas y almacenes","manejo de bodegas y control de inventarios","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",324.0,13.0,286.39,12.0,2019.0,69.59102674719585,32518.159058849335,876.0
"administración y legislación","presencial","31-12-2019","quito","pichincha",1171.0,1929.0,4.0,31.0,"curso","administración general","planificación estratégica con indicadores de gestión","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",318.0,16.0,110.0139682539682,12.0,2019.0,69.59102674719585,32518.159058849335,1264.0
"finanzas comercio y ventas","presencial","31-12-2019","quito","pichincha",1168.0,1929.0,4.0,31.0,"curso","marketing y ventas","especialización en ventas con forecast","sbsmorrigan s.a.","calificado","operador de capacitación","25-08-2021",322.0,12.0,528.72,12.0,2019.0,69.59102674719585,32518.159058849335,876.0
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",725.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de emergencia","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3894.0,22.0,272.14,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"electricidad y electrónica","presencial","31-12-2021","guayaquil","guayas",726.0,1972.0,6.0,31.0,"curso","electricidad industrial","electricidad industrial i: fundamentos y seguridad","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3936.0,20.0,295.0,12.0,2021.0,69.59102674719585,32518.159058849335,934.1432291666666
"electricidad y electrónica","presencial","31-12-2021","guayaquil","guayas",727.0,1972.0,6.0,31.0,"curso","electrónica industrial","electricidad industrial ii: motores, transformadores y generadores","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3871.0,20.0,295.0,12.0,2021.0,69.59102674719585,32518.159058849335,934.1432291666666
"electricidad y electrónica","presencial","31-12-2021","guayaquil","guayas",728.0,1972.0,6.0,31.0,"curso","electrónica industrial","electricidad industrial iii: tableros de controles eléctricos","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3872.0,20.0,295.0,12.0,2021.0,69.59102674719585,32518.159058849335,934.1432291666666
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",729.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","levantamiento mecánico de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3937.0,22.0,318.34000000000003,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",730.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","manejo seguro de montacargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3905.0,12.0,148.44,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",731.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","manipulación de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3906.0,8.0,150.0,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"mecánica industrial y minería","presencial","31-12-2021","guayaquil","guayas",732.0,1972.0,6.0,31.0,"curso","metalmecánica metalurgia","mecánica industrial: fundamentos","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3873.0,20.0,295.0,12.0,2021.0,69.59102674719585,32518.159058849335,900.0
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",733.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos en el manejo de productos químicos","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3916.0,12.0,165.0,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2021","guayaquil","guayas",734.0,1972.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención en soldadura","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3919.0,12.0,207.0,12.0,2021.0,69.59102674719585,32518.159058849335,632.0
"electricidad y electrónica","presencial","MISSING","guayaquil","guayas",2139.0,1972.0,2142.0,31.0,"curso","electrónica industrial","electricidad industrial iii: tableros de controles eléctricos","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3872.0,20.0,295.0,1.0,2023.0,69.59102674719585,32518.159058849335,934.1432291666666
"procesos industriales","presencial","MISSING","guayaquil","guayas",1939.0,1972.0,2142.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","manipulación de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3906.0,8.0,150.0,1.0,2023.0,69.59102674719585,32518.159058849335,632.0
"electricidad y electrónica","presencial","31-12-2018","guayaquil","guayas",932.0,1972.0,3.0,31.0,"curso","electrónica industrial","electricidad industrial ii: motores, transformadores y generadores","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3871.0,20.0,295.0,12.0,2018.0,69.59102674719585,32518.159058849335,934.1432291666666
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",934.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","levantamiento mecánico de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3937.0,22.0,318.34000000000003,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",935.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","manejo seguro de montacargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3905.0,12.0,148.44,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",936.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","manipulación de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3906.0,8.0,150.0,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",938.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos en el manejo de productos químicos","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3916.0,12.0,165.0,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",940.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención en soldadura","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3919.0,12.0,207.0,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",931.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","bloqueo y etiquetado","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3890.0,12.0,148.44,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"tecnologías de la información y comunicación","presencial","31-12-2018","guayaquil","guayas",933.0,1972.0,3.0,31.0,"curso","programas de escritorio","excel ii","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3862.0,16.0,289.92,12.0,2018.0,69.59102674719585,32518.159058849335,1110.0
"construcción e infraestructura","presencial","31-12-2018","guayaquil","guayas",937.0,1972.0,3.0,31.0,"curso","mantenimiento de edificios y acabados","mantenimiento de edificios y acabados","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3867.0,30.0,290.1,12.0,2018.0,69.59102674719585,32518.159058849335,820.0
"procesos industriales","presencial","31-12-2018","guayaquil","guayas",939.0,1972.0,3.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos laborales","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3914.0,8.0,150.0,12.0,2018.0,69.59102674719585,32518.159058849335,632.0
"mecánica industrial y minería","presencial","31-12-2018","guayaquil","guayas",941.0,1972.0,3.0,31.0,"curso","soldadura","soldadura industrial y de producción. proceso de soldadura por arco eléctrico","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3877.0,20.0,295.0,12.0,2018.0,69.59102674719585,32518.159058849335,900.0
"procesos industriales","presencial","MISSING","guayaquil","guayas",2003.0,1972.0,2143.0,28.0,"curso","seguridad prevención de riesgos e higiene industrial","manejo seguro de montacargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3905.0,12.0,148.44,2.0,2023.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","MISSING","guayaquil","guayas",2081.0,1972.0,2143.0,28.0,"curso","seguridad prevención de riesgos e higiene industrial","manipulación de cargas","sociedad ecuatoriana de desarrollo educativo y social sedes","calificado","operador de capacitación","23-05-2021",3906.0,8.0,150.0,2.0,2023.0,69.59102674719585,32518.159058849335,632.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",735.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas contra incendios","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1656.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",736.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas contra incendios","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1657.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",737.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de evacuación y rescate","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1658.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",738.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de evacuación y rescate","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1659.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",739.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de primeros auxilios","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1654.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
"procesos industriales","presencial","31-12-2021","samborondon","sin provincia",740.0,1974.0,6.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de primeros auxilios","sociedad general de certificaciones ensayos y calibraciones del ecuador s.a. sgcec del ecuador","calificado","operador de capacitación","5/10/2021",1655.0,12.0,761.04,12.0,2021.0,69.59102674719585,32518.159058849335,432.0
