"estado","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","volumen_porcentaje_asistencia","volumen_horas","fecha","razon_social","tipo_razon_social","fecha_resolucion","volumen_cer","volumen_ganancias","total_perfiles","dia","mes","anio","prediction(volumen_horas)"
"habilitado","guayaquil","guayas",2442.0,13.0,1536.0,0.0,54.0,"22-10-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",9.0,2250.0,1.0,22.0,10.0,2019.0,54.0
"habilitado","guayaquil","guayas",2410.0,13.0,252.0,0.0,132.0,"04-08-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",22.0,5500.0,1.0,4.0,8.0,2019.0,132.0
"habilitado","guayaquil","guayas",2420.0,13.0,676.0,0.0,60.0,"10-08-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",10.0,2500.0,1.0,10.0,8.0,2019.0,60.0
"habilitado","guayaquil","guayas",2433.0,13.0,1169.0,0.0,144.0,"17-09-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",24.0,6000.0,1.0,17.0,9.0,2019.0,144.0
"habilitado","guayaquil","guayas",2438.0,13.0,1463.0,0.0,24.0,"21-10-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",4.0,1000.0,1.0,21.0,10.0,2019.0,24.0
"habilitado","guayaquil","guayas",2446.0,13.0,1663.0,0.0,48.0,"24-08-2019","academia sudamericana de formacion en seguridad integral asfis cia.ltda.","organismo evaluador de la conformidad","2/9/2021",8.0,2000.0,1.0,24.0,8.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3817.0,1616.0,2029.0,0.0,36.0,"29-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",6.0,1500.0,1.0,29.0,11.0,2019.0,36.0
"habilitado","shushufindi","sucumbios",3768.0,1616.0,65.0,0.0,12.0,"01-12-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",2.0,500.0,1.0,1.0,12.0,2021.0,12.0
"habilitado","shushufindi","sucumbios",3774.0,1616.0,292.0,0.0,6.0,"05-02-2020","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,5.0,2.0,2020.0,6.0
"habilitado","shushufindi","sucumbios",3787.0,1616.0,897.0,0.0,60.0,"13-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",10.0,2500.0,1.0,13.0,9.0,2019.0,60.0
"habilitado","shushufindi","sucumbios",3796.0,1616.0,1203.0,0.0,6.0,"18-02-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,18.0,2.0,2022.0,6.0
"habilitado","shushufindi","sucumbios",3802.0,1616.0,1387.0,0.0,6.0,"20-09-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,20.0,9.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3807.0,1616.0,1618.0,0.0,48.0,"23-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,23.0,12.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3813.0,1616.0,1738.0,0.0,48.0,"25-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,25.0,9.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3814.0,1616.0,1746.0,0.0,6.0,"25-10-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,25.0,10.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3820.0,1616.0,2075.0,0.0,30.0,"30-08-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",5.0,1250.0,1.0,30.0,8.0,2021.0,30.0
"habilitado","shushufindi","sucumbios",3769.0,1616.0,113.0,0.0,72.0,"02-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",12.0,3000.0,1.0,2.0,9.0,2019.0,72.0
"habilitado","shushufindi","sucumbios",3783.0,1616.0,628.0,0.0,48.0,"09-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,9.0,12.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3775.0,1616.0,333.0,0.0,6.0,"05-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,5.0,9.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3780.0,1616.0,539.0,0.0,36.0,"08-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",6.0,1500.0,1.0,8.0,9.0,2019.0,36.0
"habilitado","shushufindi","sucumbios",3788.0,1616.0,909.0,0.0,66.0,"13-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",11.0,2750.0,1.0,13.0,11.0,2019.0,66.0
"habilitado","shushufindi","sucumbios",3791.0,1616.0,966.0,0.0,6.0,"14-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,14.0,10.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3792.0,1616.0,1041.0,0.0,6.0,"15-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,15.0,11.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3794.0,1616.0,1100.0,0.0,60.0,"16-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",10.0,2500.0,1.0,16.0,9.0,2019.0,60.0
"habilitado","shushufindi","sucumbios",3795.0,1616.0,1187.0,0.0,168.0,"17-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",28.0,7000.0,1.0,17.0,12.0,2019.0,168.0
"habilitado","shushufindi","sucumbios",3798.0,1616.0,1239.0,0.0,78.0,"18-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",13.0,3250.0,1.0,18.0,9.0,2019.0,78.0
"habilitado","shushufindi","sucumbios",3801.0,1616.0,1385.0,0.0,12.0,"20-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",2.0,500.0,1.0,20.0,9.0,2019.0,12.0
"habilitado","shushufindi","sucumbios",3806.0,1616.0,1607.0,0.0,48.0,"23-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,23.0,10.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3819.0,1616.0,2073.0,0.0,126.0,"30-08-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",21.0,5250.0,1.0,30.0,8.0,2019.0,126.0
"habilitado","shushufindi","sucumbios",3816.0,1616.0,1966.0,0.0,102.0,"28-11-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",17.0,4250.0,1.0,28.0,11.0,2021.0,102.0
"habilitado","shushufindi","sucumbios",3789.0,1616.0,915.0,0.0,30.0,"13-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",5.0,1250.0,1.0,13.0,12.0,2019.0,30.0
"habilitado","shushufindi","sucumbios",3811.0,1616.0,1686.0,0.0,84.0,"24-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",14.0,3500.0,1.0,24.0,12.0,2019.0,84.0
"habilitado","shushufindi","sucumbios",3821.0,1616.0,2080.0,0.0,48.0,"30-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,30.0,9.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3808.0,1616.0,1626.0,0.0,12.0,"24-01-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",2.0,500.0,1.0,24.0,1.0,2022.0,12.0
"habilitado","shushufindi","sucumbios",3809.0,1616.0,1639.0,0.0,6.0,"24-03-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,24.0,3.0,2022.0,6.0
"habilitado","shushufindi","sucumbios",3773.0,1616.0,280.0,0.0,102.0,"04-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",17.0,4250.0,1.0,4.0,12.0,2019.0,102.0
"habilitado","shushufindi","sucumbios",3793.0,1616.0,1048.0,0.0,6.0,"15-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,15.0,12.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3771.0,1616.0,192.0,0.0,42.0,"03-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",7.0,1750.0,1.0,3.0,10.0,2019.0,42.0
"habilitado","shushufindi","sucumbios",3779.0,1616.0,421.0,0.0,42.0,"06-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",7.0,1750.0,1.0,6.0,12.0,2019.0,42.0
"habilitado","shushufindi","sucumbios",3785.0,1616.0,773.0,0.0,90.0,"11-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",15.0,3750.0,1.0,11.0,12.0,2019.0,90.0
"habilitado","shushufindi","sucumbios",3805.0,1616.0,1533.0,0.0,6.0,"22-09-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,22.0,9.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3803.0,1616.0,1397.0,0.0,72.0,"20-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",12.0,3000.0,2.0,20.0,11.0,2019.0,72.0
"habilitado","shushufindi","sucumbios",3777.0,1616.0,344.0,0.0,6.0,"05-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,5.0,11.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3781.0,1616.0,552.0,0.0,54.0,"08-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",9.0,2250.0,1.0,8.0,11.0,2019.0,54.0
"habilitado","shushufindi","sucumbios",3800.0,1616.0,1330.0,0.0,54.0,"19-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",9.0,2250.0,1.0,19.0,12.0,2019.0,54.0
"habilitado","shushufindi","sucumbios",3815.0,1616.0,1957.0,0.0,48.0,"28-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,28.0,10.0,2019.0,48.0
"habilitado","shushufindi","sucumbios",3812.0,1616.0,1721.0,0.0,6.0,"25-06-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,25.0,6.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3797.0,1616.0,1217.0,0.0,6.0,"18-05-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,18.0,5.0,2022.0,6.0
"habilitado","shushufindi","sucumbios",3784.0,1616.0,681.0,0.0,6.0,"10-09-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,10.0,9.0,2019.0,6.0
"habilitado","shushufindi","sucumbios",3818.0,1616.0,2035.0,0.0,132.0,"29-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",22.0,5500.0,1.0,29.0,12.0,2019.0,132.0
"habilitado","shushufindi","sucumbios",3822.0,1616.0,2096.0,0.0,24.0,"30-12-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",4.0,1000.0,1.0,30.0,12.0,2019.0,24.0
"habilitado","shushufindi","sucumbios",3786.0,1616.0,860.0,0.0,6.0,"13-02-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,13.0,2.0,2022.0,6.0
"habilitado","shushufindi","sucumbios",3770.0,1616.0,139.0,0.0,6.0,"03-01-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,3.0,1.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3772.0,1616.0,198.0,0.0,108.0,"03-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",18.0,4500.0,1.0,3.0,11.0,2019.0,108.0
"habilitado","shushufindi","sucumbios",3776.0,1616.0,339.0,0.0,18.0,"05-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",3.0,750.0,1.0,5.0,10.0,2019.0,18.0
"habilitado","shushufindi","sucumbios",3778.0,1616.0,410.0,0.0,18.0,"06-10-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",3.0,750.0,1.0,6.0,10.0,2019.0,18.0
"habilitado","shushufindi","sucumbios",3782.0,1616.0,612.0,0.0,12.0,"09-09-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",2.0,500.0,1.0,9.0,9.0,2021.0,12.0
"habilitado","shushufindi","sucumbios",3790.0,1616.0,941.0,0.0,6.0,"14-05-2022","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,14.0,5.0,2022.0,6.0
"habilitado","shushufindi","sucumbios",3799.0,1616.0,1265.0,0.0,60.0,"19-01-2020","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",10.0,2500.0,1.0,19.0,1.0,2020.0,60.0
"habilitado","shushufindi","sucumbios",3804.0,1616.0,1411.0,0.0,6.0,"21-01-2021","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",1.0,250.0,1.0,21.0,1.0,2021.0,6.0
"habilitado","shushufindi","sucumbios",3810.0,1616.0,1680.0,0.0,48.0,"24-11-2019","ortiz caizapanta marco vinicio","organismo evaluador de la conformidad","20-01-2022",8.0,2000.0,1.0,24.0,11.0,2019.0,48.0
"habilitado","loja","loja",5702.0,2098.0,2029.0,0.0013056091580648,30.0,"29-11-2019","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",5.0,1250.0,1.0,29.0,11.0,2019.0,30.0
"habilitado","loja","loja",5691.0,2098.0,792.0,7.833654948389E-4,18.0,"12-03-2021","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",3.0,750.0,1.0,12.0,3.0,2021.0,18.0
"habilitado","loja","loja",5698.0,2098.0,1716.0,5.222436632259E-4,12.0,"25-05-2021","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,25.0,5.0,2021.0,12.0
"habilitado","loja","loja",5699.0,2098.0,1738.0,0.0033945838109686,78.0,"25-09-2019","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",13.0,3250.0,1.0,25.0,9.0,2019.0,78.0
"habilitado","loja","loja",5693.0,2098.0,1119.0,0.0018278528212908,42.0,"16-12-2020","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",7.0,1750.0,1.0,16.0,12.0,2020.0,42.0
"habilitado","loja","loja",5695.0,2098.0,1188.0,0.0161895535600044,372.0,"17-12-2020","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",62.0,15500.0,3.0,17.0,12.0,2020.0,372.0
"habilitado","loja","loja",5696.0,2098.0,1405.0,2.611218316129E-4,6.0,"20-12-2020","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,20.0,12.0,2020.0,6.0
"habilitado","loja","loja",5684.0,2098.0,50.0,0.0015667309896778,36.0,"01-10-2019","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",6.0,1500.0,1.0,1.0,10.0,2019.0,36.0
"habilitado","loja","loja",5687.0,2098.0,350.0,2.611218316129E-4,6.0,"05-12-2018","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,5.0,12.0,2018.0,6.0
"habilitado","loja","loja",5701.0,2098.0,2028.0,2.611218316129E-4,6.0,"29-11-2018","universidad tecnica particular de loja","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,29.0,11.0,2018.0,6.0
