"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_horas","total_ganancias","carga_horaria","costo","anio","porcentaje_asistencia","prediction(porcentaje_asistencia)"
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1749.0,1607.0,3571.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",199.0,3582.0,151446.96,18.0,761.04,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1728.0,1607.0,3558.0,7.0,31.0,12.0,"curso","brigadas de emergencia","calificado","operador de capacitación",134.0,1072.0,101968.64,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1729.0,1607.0,3559.0,7.0,31.0,12.0,"curso","brigadas de emergencia","calificado","operador de capacitación",134.0,1072.0,101968.64,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1730.0,1607.0,3706.0,7.0,31.0,12.0,"curso","brigadas de emergencia","calificado","operador de capacitación",134.0,1072.0,2680.0,8.0,20.0,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1731.0,1607.0,3707.0,7.0,31.0,12.0,"curso","brigadas de emergencia","calificado","operador de capacitación",134.0,1072.0,2680.0,8.0,20.0,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1732.0,1607.0,3560.0,7.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",176.0,1408.0,133928.96000000002,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1733.0,1607.0,3561.0,7.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",176.0,1408.0,133928.96000000002,8.0,760.96,2022.0,0.0,33.909530124742766
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1736.0,1607.0,3518.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",50.0,2000.0,38040.0,40.0,760.8,2022.0,0.0,0.5952380952380952
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1737.0,1607.0,3519.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",50.0,2000.0,38040.0,40.0,760.8,2022.0,0.0,0.5952380952380952
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1744.0,1607.0,3506.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",161.0,19320.0,69165.6,120.0,429.6,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1745.0,1607.0,3507.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",161.0,19320.0,69165.6,120.0,429.6,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1746.0,1607.0,3716.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",161.0,19320.0,32844.0,120.0,204.0,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1747.0,1607.0,3717.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",161.0,19320.0,32844.0,120.0,204.0,2022.0,0.0,0.9702651515151516
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1754.0,1607.0,3524.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,240.0,22828.800000000003,8.0,760.96,2022.0,0.0,2.380952380952381
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1755.0,1607.0,3525.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,240.0,22828.800000000003,8.0,760.96,2022.0,0.0,2.380952380952381
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1756.0,1607.0,3698.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,240.0,600.0,8.0,20.0,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1757.0,1607.0,3699.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,240.0,600.0,8.0,20.0,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1774.0,1607.0,3590.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",277.0,2216.0,210785.92,8.0,760.96,2022.0,0.0,176.78571428571425
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1775.0,1607.0,3591.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",277.0,2216.0,210785.92,8.0,760.96,2022.0,0.0,176.78571428571425
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1776.0,1607.0,3696.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",277.0,2216.0,5540.0,8.0,20.0,2022.0,0.0,176.78571428571425
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1777.0,1607.0,3697.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",277.0,2216.0,5540.0,8.0,20.0,2022.0,0.0,176.78571428571425
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1786.0,1607.0,3600.0,7.0,31.0,12.0,"curso","prevención de riesgos laborales","calificado","operador de capacitación",178.0,1424.0,135450.88,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1787.0,1607.0,3601.0,7.0,31.0,12.0,"curso","prevención de riesgos laborales","calificado","operador de capacitación",178.0,1424.0,135450.88,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1788.0,1607.0,3702.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",56.0,448.0,9537.92,8.0,170.32,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1789.0,1607.0,3703.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",56.0,448.0,9537.92,8.0,170.32,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1812.0,1607.0,3680.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,1064.0,101207.68,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1813.0,1607.0,3681.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,1064.0,101207.68,8.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1814.0,1607.0,3682.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,2128.0,101207.68,16.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1815.0,1607.0,3683.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,2128.0,101207.68,16.0,760.96,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1816.0,1607.0,3684.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,3192.0,101218.32,24.0,761.04,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1817.0,1607.0,3685.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",133.0,3192.0,101218.32,24.0,761.04,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1758.0,1607.0,3642.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,312.0,29677.44,8.0,760.96,2022.0,0.0,2.9761904761904754
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1759.0,1607.0,3643.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,312.0,29677.44,8.0,760.96,2022.0,0.0,2.9761904761904754
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1760.0,1607.0,3644.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,624.0,29677.44,16.0,760.96,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1761.0,1607.0,3645.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,624.0,29677.44,16.0,760.96,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1762.0,1607.0,3708.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,312.0,780.0,8.0,20.0,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1763.0,1607.0,3709.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",39.0,312.0,780.0,8.0,20.0,2022.0,0.0,1.3536783917676638
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1790.0,1607.0,3650.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,3856.0,366782.72,8.0,760.96,2022.0,0.0,307.1428571428573
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1791.0,1607.0,3651.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,3856.0,366782.72,8.0,760.96,2022.0,0.0,307.1428571428573
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1792.0,1607.0,3652.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,7712.0,366782.72,16.0,760.96,2022.0,0.0,307.1428571428573
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1793.0,1607.0,3653.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,7712.0,366782.72,16.0,760.96,2022.0,0.0,307.1428571428573
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1794.0,1607.0,3654.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,11568.0,366821.28,24.0,761.04,2022.0,0.0,307.1428571428573
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1795.0,1607.0,3655.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",482.0,11568.0,366821.28,24.0,761.04,2022.0,0.0,307.1428571428573
"administración y legislación","gestión de la calidad","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1722.0,1607.0,3508.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",1.0,30.0,1113.3,30.0,1113.3,2022.0,0.0,0.5952380952380952
"administración y legislación","gestión de la calidad","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1723.0,1607.0,3509.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",1.0,30.0,1113.3,30.0,1113.3,2022.0,0.0,0.5952380952380952
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1724.0,1607.0,3550.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",21.0,252.0,15981.84,12.0,761.04,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1725.0,1607.0,3551.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",21.0,252.0,15981.84,12.0,761.04,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1726.0,1607.0,3554.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",86.0,688.0,65442.560000000005,8.0,760.96,2022.0,0.0,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1727.0,1607.0,3555.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",86.0,688.0,65442.560000000005,8.0,760.96,2022.0,0.0,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1734.0,1607.0,3562.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",2.0,24.0,1522.08,12.0,761.04,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1735.0,1607.0,3563.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",2.0,24.0,1522.08,12.0,761.04,2022.0,0.0,1.046176046176046
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1738.0,1607.0,3496.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",6.0,240.0,900.0,40.0,150.0,2022.0,0.0,0.0333333333333333
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1739.0,1607.0,3497.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",6.0,240.0,900.0,40.0,150.0,2022.0,0.0,0.0333333333333333
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1740.0,1607.0,3498.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,1280.0,4800.0,40.0,150.0,2022.0,0.0,0.6935481707971247
