"razon_social","estado","fecha_resolucion","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","fecha","tipo_razon_social","volumen_cer","volumen_horas","volumen_ganancias","total_perfiles","dia","mes","anio","volumen_porcentaje_asistencia","prediction(volumen_porcentaje_asistencia)"
"MISSING","habilitado","24-05-2021","MISSING","MISSING",683.0,1110.0,437.0,"07-02-2017","organismo evaluador de la conformidad",11.0,66.0,2750.0,1.0,7.0,2.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",684.0,1110.0,445.0,"07-03-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,7.0,3.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",685.0,1110.0,454.0,"07-05-2018","organismo evaluador de la conformidad",20.0,120.0,5000.0,1.0,7.0,5.0,2018.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",686.0,1110.0,485.0,"07-10-2019","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,7.0,10.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",689.0,1110.0,527.0,"08-06-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,8.0,6.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",691.0,1110.0,582.0,"09-03-2017","organismo evaluador de la conformidad",8.0,48.0,2000.0,2.0,9.0,3.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",692.0,1110.0,593.0,"09-05-2017","organismo evaluador de la conformidad",10.0,60.0,2500.0,1.0,9.0,5.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",693.0,1110.0,653.0,"10-03-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,10.0,3.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",694.0,1110.0,658.0,"10-04-2017","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,10.0,4.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",695.0,1110.0,663.0,"10-05-2017","organismo evaluador de la conformidad",27.0,162.0,6750.0,1.0,10.0,5.0,2017.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",696.0,1110.0,675.0,"10-07-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,10.0,7.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",697.0,1110.0,713.0,"11-01-2021","organismo evaluador de la conformidad",45.0,882.0,9450.0,4.0,11.0,1.0,2021.0,0.0,0.6194690265486726
"MISSING","habilitado","24-05-2021","MISSING","MISSING",699.0,1110.0,739.0,"11-06-2018","organismo evaluador de la conformidad",12.0,72.0,3000.0,1.0,11.0,6.0,2018.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",701.0,1110.0,756.0,"11-08-2020","organismo evaluador de la conformidad",24.0,552.0,4800.0,2.0,11.0,8.0,2020.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",702.0,1110.0,774.0,"11-11-2019","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,11.0,11.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",703.0,1110.0,796.0,"12-03-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,12.0,3.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",705.0,1110.0,845.0,"12-11-2018","organismo evaluador de la conformidad",13.0,78.0,3250.0,1.0,12.0,11.0,2018.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",706.0,1110.0,881.0,"13-05-2019","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,13.0,5.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",707.0,1110.0,884.0,"13-06-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,13.0,6.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",709.0,1110.0,908.0,"13-10-2016","organismo evaluador de la conformidad",14.0,84.0,3500.0,1.0,13.0,10.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",711.0,1110.0,990.0,"15-01-2018","organismo evaluador de la conformidad",6.0,36.0,1500.0,3.0,15.0,1.0,2018.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",712.0,1110.0,995.0,"15-02-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,15.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",715.0,1110.0,1060.0,"16-01-2018","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,16.0,1.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",716.0,1110.0,1066.0,"16-02-2017","organismo evaluador de la conformidad",10.0,60.0,2500.0,3.0,16.0,2.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",717.0,1110.0,1077.0,"16-04-2018","organismo evaluador de la conformidad",5.0,30.0,1250.0,2.0,16.0,4.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",718.0,1110.0,1083.0,"16-05-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,16.0,5.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",719.0,1110.0,1093.0,"16-07-2018","organismo evaluador de la conformidad",27.0,162.0,6750.0,1.0,16.0,7.0,2018.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",722.0,1110.0,1148.0,"17-04-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,17.0,4.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",723.0,1110.0,1218.0,"18-04-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,18.0,4.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",724.0,1110.0,1232.0,"18-07-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,18.0,7.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",725.0,1110.0,1233.0,"18-07-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,18.0,7.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",726.0,1110.0,1283.0,"19-03-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,19.0,3.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",728.0,1110.0,1319.0,"19-09-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,19.0,9.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",731.0,1110.0,1366.0,"20-05-2019","organismo evaluador de la conformidad",24.0,144.0,6000.0,1.0,20.0,5.0,2019.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",732.0,1110.0,1385.0,"20-08-2018","organismo evaluador de la conformidad",18.0,108.0,4500.0,1.0,20.0,8.0,2018.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",734.0,1110.0,1427.0,"21-03-2017","organismo evaluador de la conformidad",23.0,138.0,5750.0,3.0,21.0,3.0,2017.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",735.0,1110.0,1442.0,"21-06-2016","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,21.0,6.0,2016.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",737.0,1110.0,1493.0,"22-02-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,22.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",738.0,1110.0,1499.0,"22-03-2017","organismo evaluador de la conformidad",17.0,102.0,4250.0,1.0,22.0,3.0,2017.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",739.0,1110.0,1510.0,"22-05-2017","organismo evaluador de la conformidad",12.0,72.0,3000.0,1.0,22.0,5.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",740.0,1110.0,1515.0,"22-06-2016","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,22.0,6.0,2016.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",742.0,1110.0,1537.0,"22-09-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,22.0,9.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",744.0,1110.0,1561.0,"23-01-2018","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,23.0,1.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",745.0,1110.0,1578.0,"23-04-2018","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,23.0,4.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",746.0,1110.0,1589.0,"23-06-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,23.0,6.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",748.0,1110.0,1612.0,"23-10-2016","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,23.0,10.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",751.0,1110.0,1636.0,"24-02-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,2.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",752.0,1110.0,1653.0,"24-05-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,5.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",753.0,1110.0,1663.0,"24-07-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,7.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",754.0,1110.0,1679.0,"24-10-2016","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,24.0,10.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",758.0,1110.0,1820.0,"26-10-2016","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,26.0,10.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",759.0,1110.0,1827.0,"26-11-2018","organismo evaluador de la conformidad",24.0,144.0,6000.0,1.0,26.0,11.0,2018.0,0.0,0.9268313621990469
"MISSING","habilitado","24-05-2021","MISSING","MISSING",760.0,1110.0,1831.0,"26-12-2016","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,26.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",761.0,1110.0,1857.0,"27-04-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,27.0,4.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",763.0,1110.0,1898.0,"27-11-2016","organismo evaluador de la conformidad",6.0,36.0,1500.0,2.0,27.0,11.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",764.0,1110.0,1911.0,"28-01-2019","organismo evaluador de la conformidad",11.0,66.0,2750.0,1.0,28.0,1.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",765.0,1110.0,1938.0,"28-06-2018","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,28.0,6.0,2018.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",767.0,1110.0,1994.0,"29-04-2019","organismo evaluador de la conformidad",12.0,72.0,3000.0,1.0,29.0,4.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",768.0,1110.0,2005.0,"29-06-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,29.0,6.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",769.0,1110.0,2062.0,"30-05-2017","organismo evaluador de la conformidad",10.0,60.0,2500.0,2.0,30.0,5.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",770.0,1110.0,2124.0,"31-07-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,31.0,7.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1265.0,1164.0,141.0,"02-12-2020","organismo evaluador de la conformidad",17.0,102.0,4250.0,2.0,2.0,12.0,2020.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","pichincha",1279.0,1164.0,1062.0,"16-01-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,16.0,1.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1274.0,1164.0,740.0,"11-06-2019","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,11.0,6.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1278.0,1164.0,980.0,"14-11-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,2.0,14.0,11.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1290.0,1164.0,1758.0,"25-11-2019","organismo evaluador de la conformidad",9.0,54.0,2250.0,2.0,25.0,11.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1295.0,1164.0,2094.0,"30-10-2020","organismo evaluador de la conformidad",15.0,90.0,3750.0,1.0,30.0,10.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1293.0,1164.0,1987.0,"29-02-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,29.0,2.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1281.0,1164.0,1126.0,"16-12-2019","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,16.0,12.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1282.0,1164.0,1195.0,"17-12-2019","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,17.0,12.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1285.0,1164.0,1424.0,"21-02-2020","organismo evaluador de la conformidad",16.0,96.0,4000.0,3.0,21.0,2.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1289.0,1164.0,1734.0,"25-07-2019","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,25.0,7.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1294.0,1164.0,2011.0,"29-07-2019","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,29.0,7.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1269.0,1164.0,492.0,"07-11-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,7.0,11.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1267.0,1164.0,231.0,"04-03-2020","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,4.0,3.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1273.0,1164.0,707.0,"10-12-2019","organismo evaluador de la conformidad",13.0,78.0,3250.0,1.0,10.0,12.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1287.0,1164.0,1550.0,"22-11-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,2.0,22.0,11.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1275.0,1164.0,774.0,"11-11-2019","organismo evaluador de la conformidad",4.0,24.0,1000.0,3.0,11.0,11.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1283.0,1164.0,1209.0,"18-02-2020","organismo evaluador de la conformidad",14.0,84.0,3500.0,1.0,18.0,2.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1272.0,1164.0,664.0,"10-05-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,10.0,5.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1266.0,1164.0,200.0,"03-10-2019","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,3.0,10.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1280.0,1164.0,1105.0,"16-09-2016","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,16.0,9.0,2016.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1263.0,1164.0,4.0,"31-12-2019","organismo evaluador de la conformidad",6.0,36.0,1500.0,3.0,31.0,12.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1264.0,1164.0,89.0,"02-03-2020","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,2.0,3.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1268.0,1164.0,353.0,"05-11-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,5.0,11.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1270.0,1164.0,514.0,"08-03-2019","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,8.0,3.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","pichincha",1271.0,1164.0,643.0,"10-01-2020","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,10.0,1.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1276.0,1164.0,781.0,"11-12-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,11.0,12.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1277.0,1164.0,853.0,"12-12-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,12.0,12.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1284.0,1164.0,1279.0,"19-02-2020","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,19.0,2.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1286.0,1164.0,1477.0,"21-11-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,3.0,21.0,11.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","pichincha",1288.0,1164.0,1695.0,"24-12-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,12.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","pichincha",1291.0,1164.0,1916.0,"28-02-2018","organismo evaluador de la conformidad",22.0,132.0,5500.0,1.0,28.0,2.0,2018.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","pichincha",1292.0,1164.0,1978.0,"28-12-2019","organismo evaluador de la conformidad",32.0,192.0,8000.0,4.0,28.0,12.0,2019.0,0.0,0.6194690265486726
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2107.0,1220.0,141.0,"02-12-2020","organismo evaluador de la conformidad",12.0,72.0,3000.0,1.0,2.0,12.0,2020.0,0.5309734513274336,0.5014749262536872
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2126.0,1220.0,280.0,"04-11-2020","organismo evaluador de la conformidad",6.0,36.0,1500.0,2.0,4.0,11.0,2020.0,0.2654867256637168,0.2654867256637168
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2167.0,1220.0,726.0,"11-03-2021","organismo evaluador de la conformidad",24.0,144.0,6000.0,2.0,11.0,3.0,2021.0,1.0619469026548671,1.047197640117994
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2244.0,1220.0,1760.0,"25-11-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,25.0,11.0,2021.0,0.1327433628318584,0.1327433628318584
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2267.0,1220.0,2032.0,"29-10-2020","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,29.0,10.0,2020.0,0.2654867256637168,0.2654867256637168
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2116.0,1220.0,232.0,"04-03-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,4.0,3.0,2021.0,0.0442477876106194,0.04424778761061935
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2128.0,1220.0,300.0,"05-02-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,5.0,2.0,2020.0,0.0442477876106194,0.04424778761061935
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2132.0,1220.0,334.0,"05-08-2019","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,5.0,8.0,2019.0,0.0884955752212389,0.08849557522123887
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2142.0,1220.0,431.0,"06-12-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,6.0,12.0,2021.0,0.1327433628318584,0.1327433628318584
"instituto tecnologico superior jose chiriboga grijalva","habilitado","24-05-2021","ibarra","imbabura",2148.0,1220.0,516.0,"08-03-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,8.0,3.0,2021.0,0.0442477876106194,0.04424778761061935
