"especialidad_sector","modalidad","razon_social","fecha_resolucion","canton","provincia","id_fact_oc","id_razon_social","id_curso_perfil","id_fecha","%_asistencia","costo","tipo","area_familia","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_cursos","volumen_capacitados","total_horas","carga_horaria","anio","total_ganancias","prediction(total_ganancias)"
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1305.0,613.0,3743.0,7.0,57.738095238095234,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",97.0,55.0,5435.0,1940.0,20.0,2022.0,0.0,14064.3
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1306.0,613.0,3782.0,7.0,57.738095238095234,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",97.0,55.0,5435.0,1940.0,20.0,2022.0,0.0,14064.3
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1307.0,613.0,3742.0,7.0,161.30952380952382,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",271.0,55.0,5435.0,5420.0,20.0,2022.0,0.0,34688.11
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1308.0,613.0,3781.0,7.0,161.30952380952382,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",271.0,55.0,5435.0,5420.0,20.0,2022.0,0.0,34688.11
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1309.0,613.0,3739.0,7.0,4.761904761904762,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",8.0,55.0,5435.0,64.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1310.0,613.0,3768.0,7.0,4.761904761904762,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",8.0,55.0,5435.0,64.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1311.0,613.0,3738.0,7.0,6.547619047619048,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",11.0,55.0,5435.0,88.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1312.0,613.0,3767.0,7.0,6.547619047619048,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",11.0,55.0,5435.0,88.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1313.0,613.0,3697.0,7.0,2.976190476190476,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,55.0,5435.0,40.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1314.0,613.0,3686.0,7.0,2.976190476190476,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,55.0,5435.0,40.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1315.0,613.0,3698.0,7.0,2.976190476190476,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,55.0,5435.0,40.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1316.0,613.0,3687.0,7.0,2.976190476190476,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,55.0,5435.0,40.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1317.0,613.0,3699.0,7.0,2.976190476190476,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,55.0,5435.0,40.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1318.0,613.0,3744.0,7.0,0.5952380952380952,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",1.0,55.0,5435.0,20.0,20.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1319.0,613.0,3783.0,7.0,0.5952380952380952,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",1.0,55.0,5435.0,20.0,20.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1320.0,613.0,3689.0,7.0,308.92857142857144,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",519.0,55.0,5435.0,10380.0,20.0,2022.0,0.0,85929.324998295
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1321.0,613.0,3701.0,7.0,308.92857142857144,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",519.0,55.0,5435.0,10380.0,20.0,2022.0,0.0,85929.324998295
"MISSING","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1322.0,613.0,3735.0,7.0,1.1904761904761905,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,55.0,5435.0,20.0,10.0,2022.0,0.0,212.81000000000003
"MISSING","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1323.0,613.0,3778.0,7.0,1.1904761904761905,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,55.0,5435.0,20.0,10.0,2022.0,0.0,212.81000000000003
"capacitación","presencial","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1324.0,613.0,3703.0,7.0,212.5,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",357.0,55.0,5435.0,7140.0,20.0,2022.0,0.0,34688.11
"capacitación","online","cvimsa ecuador c-vimsaecuador s.a.","28-01-2022","quito","pichincha",1325.0,613.0,3750.0,7.0,212.5,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",357.0,55.0,5435.0,7140.0,20.0,2022.0,0.0,34688.11
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",1326.0,623.0,5098.0,7.0,0.0,0.0,"perfil","enseñanza",,"calificado","operador de capacitación",210.0,4.0,366.0,0.0,0.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1327.0,644.0,2843.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",12.0,1.0,12.0,768.0,64.0,2022.0,0.0,11148.75
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",1328.0,653.0,2770.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",8.0,5.0,193.0,384.0,48.0,2022.0,0.0,3886.186666666666
"MISSING","online","MISSING","MISSING","guayaquil","guayas",1329.0,653.0,2775.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",8.0,5.0,193.0,384.0,48.0,2022.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",1330.0,653.0,2766.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",123.0,5.0,193.0,8856.0,72.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","guayaquil","guayas",1331.0,653.0,2772.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",123.0,5.0,193.0,8856.0,72.0,2022.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",1332.0,653.0,2767.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",34.0,5.0,193.0,2448.0,72.0,2022.0,0.0,14561.5
"MISSING","online","MISSING","MISSING","guayaquil","guayas",1333.0,653.0,2771.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",34.0,5.0,193.0,2448.0,72.0,2022.0,0.0,7149.0
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",1334.0,653.0,2768.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",23.0,5.0,193.0,1656.0,72.0,2022.0,0.0,14561.5
"MISSING","online","MISSING","MISSING","guayaquil","guayas",1335.0,653.0,2773.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",23.0,5.0,193.0,1656.0,72.0,2022.0,0.0,7149.0
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",1336.0,653.0,2769.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",5.0,5.0,193.0,360.0,72.0,2022.0,0.0,3886.186666666666
"MISSING","online","MISSING","MISSING","guayaquil","guayas",1337.0,653.0,2774.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",5.0,5.0,193.0,360.0,72.0,2022.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",1338.0,660.0,1533.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",7.0,1.0,7.0,840.0,120.0,2022.0,0.0,11148.75
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",1339.0,721.0,2585.0,7.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",1.0,27.0,708.0,115.0,115.0,2022.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",1340.0,721.0,2587.0,7.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",19.0,27.0,708.0,2185.0,115.0,2022.0,0.0,19648.734104166666
"MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",1341.0,721.0,4937.0,7.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",241.0,27.0,708.0,0.0,0.0,2022.0,0.0,212.81000000000003
"MISSING","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1342.0,734.0,2900.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",11.0,6.0,96.0,440.0,40.0,2022.0,0.0,5325.64
"MISSING","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1343.0,734.0,2897.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",35.0,6.0,96.0,1400.0,40.0,2022.0,0.0,18265.424000000003
"MISSING","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1344.0,734.0,2896.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",6.0,6.0,96.0,240.0,40.0,2022.0,0.0,2930.4
"programas de escritorio","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1345.0,734.0,2895.0,7.0,0.0,386.8,"curso","tecnologías de la información y comunicación","excel básico: funciones y manipulación de datos","calificado","operador de capacitación",15.0,6.0,96.0,600.0,40.0,2022.0,5802.0,2803.5
"MISSING","presencial","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1346.0,734.0,2898.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",20.0,6.0,96.0,400.0,20.0,2022.0,0.0,5325.64
"MISSING","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1347.0,734.0,2899.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",20.0,6.0,96.0,400.0,20.0,2022.0,0.0,5325.64
"MISSING","presencial","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1348.0,734.0,2892.0,7.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",9.0,6.0,96.0,180.0,20.0,2022.0,0.0,2098.6285714285714
"MISSING","online","escuela interdiciplinaria para la innovacion y perfeccionamiento esinnper c.a.","28-01-2022","quito","pichincha",1349.0,734.0,2893.0,7.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",9.0,6.0,96.0,180.0,20.0,2022.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1350.0,740.0,3068.0,7.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",6.0,5.0,64.0,54.0,9.0,2022.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1351.0,740.0,3062.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",8.0,5.0,64.0,360.0,45.0,2022.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1352.0,740.0,3063.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",13.0,5.0,64.0,689.0,53.0,2022.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1353.0,740.0,3066.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",34.0,5.0,64.0,1020.0,30.0,2022.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1354.0,740.0,3064.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",3.0,5.0,64.0,24.0,8.0,2022.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1355.0,770.0,706.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",38.0,14.0,1310.0,304.0,8.0,2022.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1356.0,770.0,708.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",313.0,14.0,1310.0,6260.0,20.0,2022.0,0.0,34688.11
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1357.0,770.0,710.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",434.0,14.0,1310.0,3472.0,8.0,2022.0,0.0,34688.11
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1358.0,770.0,734.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",41.0,14.0,1310.0,328.0,8.0,2022.0,0.0,3026.957142857143
"MISSING","online","MISSING","MISSING","quito","pichincha",1359.0,770.0,741.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",41.0,14.0,1310.0,328.0,8.0,2022.0,0.0,1011.25
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1360.0,770.0,738.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",17.0,14.0,1310.0,272.0,16.0,2022.0,0.0,3026.957142857143
"MISSING","online","MISSING","MISSING","quito","pichincha",1361.0,770.0,742.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",17.0,14.0,1310.0,272.0,16.0,2022.0,0.0,1011.25
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1362.0,770.0,737.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",11.0,14.0,1310.0,88.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","online","MISSING","MISSING","quito","pichincha",1363.0,770.0,743.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",11.0,14.0,1310.0,88.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1364.0,770.0,736.0,7.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",6.0,14.0,1310.0,240.0,40.0,2022.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1365.0,770.0,731.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",29.0,14.0,1310.0,580.0,20.0,2022.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1366.0,770.0,717.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",13.0,14.0,1310.0,156.0,12.0,2022.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1367.0,770.0,719.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",128.0,14.0,1310.0,1024.0,8.0,2022.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1368.0,770.0,720.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",31.0,14.0,1310.0,248.0,8.0,2022.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1369.0,770.0,721.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",31.0,14.0,1310.0,496.0,16.0,2022.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1370.0,770.0,723.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",168.0,14.0,1310.0,2016.0,12.0,2022.0,0.0,14064.3
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1371.0,770.0,725.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",73.0,14.0,1310.0,876.0,12.0,2022.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",1372.0,770.0,735.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",8.0,14.0,1310.0,64.0,8.0,2022.0,0.0,615.6961538375385
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1373.0,795.0,2582.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",261.0,7.0,1657.0,46980.0,180.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1374.0,795.0,2577.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",362.0,7.0,1657.0,195480.0,540.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1375.0,795.0,2579.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",362.0,7.0,1657.0,97740.0,270.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1376.0,795.0,2583.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",152.0,7.0,1657.0,27360.0,180.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1377.0,795.0,2578.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",297.0,7.0,1657.0,106920.0,360.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1378.0,795.0,2580.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",297.0,7.0,1657.0,53460.0,180.0,2022.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",1379.0,795.0,2581.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",287.0,7.0,1657.0,103320.0,360.0,2022.0,0.0,85929.324998295
